sqft_lot,sqft_living15,age,zipcode,bathrooms,bedrooms,renov_age,sqft_basement,grade,price
20954.0,1240.0,37.0,439471.08,1.0,2.0,0.0,0.0,7.0,255000.0
873.0,1340.0,6.0,386997.4,2.25,3.0,0.0,0.0,8.0,303000.0
7700.0,1740.0,57.0,645507.38,2.5,3.0,0.0,0.0,7.0,394950.0
5580.0,1530.0,65.0,417637.43,3.0,4.0,0.0,410.0,7.0,530000.0
8700.0,2650.0,10.0,353608.64,2.5,4.0,0.0,1480.0,10.0,475000.0
8100.0,1590.0,16.0,366867.6,2.5,4.0,0.0,0.0,7.0,250000.0
3540.0,1260.0,94.0,417637.43,1.0,3.0,0.0,0.0,6.0,180000.0
4140.0,1410.0,95.0,619900.55,1.0,2.0,21.0,400.0,7.0,443500.0
76877.0,1740.0,10.0,311632.11,2.0,4.0,0.0,0.0,8.0,390000.0
7650.0,1580.0,40.0,645231.46,1.75,4.0,0.0,470.0,7.0,430000.0
7260.0,1650.0,52.0,493552.53,4.5,5.0,37.0,0.0,8.0,460000.0
3785.0,2060.0,14.0,521652.86,3.5,3.0,0.0,550.0,9.0,660000.0
10939.0,1760.0,40.0,645231.46,1.75,3.0,0.0,370.0,8.0,515000.0
6490.0,1580.0,61.0,469455.77,2.0,3.0,0.0,0.0,7.0,482500.0
2980.0,1150.0,26.0,612653.61,1.5,2.0,0.0,0.0,7.0,305000.0
4000.0,2120.0,84.0,862825.23,2.75,4.0,0.0,0.0,9.0,835000.0
7952.0,1670.0,16.0,296187.98,2.0,3.0,0.0,0.0,7.0,237000.0
2001.0,1510.0,29.0,616780.84,1.5,2.0,0.0,0.0,8.0,445000.0
8000.0,1790.0,60.0,551688.67,2.5,4.0,0.0,1360.0,7.0,710000.0
5700.0,1430.0,69.0,366867.6,1.0,3.0,0.0,0.0,5.0,180000.0
8770.0,2350.0,18.0,315709.3,2.5,3.0,0.0,0.0,8.0,280017.0
11173.0,2290.0,26.0,353608.64,2.5,4.0,0.0,0.0,8.0,436500.0
7535.0,1650.0,8.0,862825.23,2.5,4.0,0.0,0.0,9.0,1255000.0
9800.0,1680.0,55.0,462480.04,2.25,3.0,0.0,500.0,7.0,420000.0
7467.0,1280.0,70.0,310612.76,1.0,3.0,0.0,0.0,6.0,205000.0
10203.0,1980.0,68.0,423665.99,1.5,3.0,0.0,300.0,7.0,570000.0
7102.0,1950.0,66.0,676185.39,1.75,4.0,0.0,1070.0,7.0,565000.0
7500.0,1840.0,36.0,286732.79,2.5,2.0,0.0,860.0,7.0,287000.0
7276.0,1840.0,37.0,490351.47,1.75,4.0,0.0,640.0,7.0,260000.0
7276.0,1840.0,38.0,490351.47,1.75,4.0,0.0,640.0,7.0,470000.0
9916.0,2310.0,25.0,645231.46,2.5,3.0,0.0,0.0,10.0,700000.0
7500.0,2180.0,30.0,334921.06,1.75,3.0,0.0,0.0,8.0,249000.0
3520.0,2050.0,37.0,551688.67,1.75,3.0,0.0,980.0,7.0,568000.0
4011.0,1580.0,110.0,579053.42,1.0,4.0,0.0,0.0,7.0,500000.0
8775.0,1800.0,34.0,353608.64,2.5,5.0,0.0,1120.0,7.0,358000.0
6755.0,1860.0,20.0,334921.06,2.5,3.0,0.0,0.0,8.0,225000.0
7246.0,1090.0,34.0,420890.55,1.0,3.0,0.0,0.0,6.0,275500.0
3150.0,2050.0,14.0,521652.86,2.5,3.0,0.0,0.0,8.0,495000.0
5000.0,2580.0,75.0,862825.23,2.25,5.0,0.0,790.0,8.0,758800.0
8165.0,1450.0,30.0,311632.11,1.75,3.0,0.0,0.0,7.0,280000.0
7361.0,2100.0,21.0,304262.11,2.5,3.0,0.0,0.0,8.0,380500.0
12888.0,1710.0,56.0,240328.37,1.75,3.0,0.0,350.0,7.0,260000.0
1502.0,1520.0,0.0,579053.42,2.5,4.0,0.0,0.0,8.0,630000.0
4000.0,1770.0,99.0,585085.47,2.0,3.0,0.0,800.0,7.0,875000.0
4600.0,1380.0,88.0,417637.43,1.0,3.0,0.0,0.0,6.0,457500.0
5500.0,2080.0,60.0,901258.27,1.0,2.0,0.0,0.0,7.0,900000.0
6450.0,1640.0,60.0,417637.43,2.0,2.0,0.0,130.0,6.0,235000.0
45738.0,2390.0,33.0,487479.63,2.0,3.0,0.0,0.0,8.0,410000.0
9600.0,1970.0,33.0,462480.04,3.0,3.0,0.0,620.0,7.0,355000.0
6002.0,4280.0,10.0,612653.61,4.0,4.0,0.0,1090.0,10.0,1300000.0
8512.0,2240.0,66.0,469455.77,1.75,3.0,0.0,1130.0,7.0,467500.0
7350.0,1660.0,65.0,469455.77,4.5,4.0,0.0,0.0,7.0,500000.0
9550.0,2724.0,37.0,464231.84,3.5,4.0,0.0,250.0,10.0,995000.0
8144.0,1150.0,58.0,423725.7,1.0,3.0,0.0,0.0,7.0,277000.0
9680.0,1850.0,67.0,469455.77,2.25,4.0,0.0,910.0,7.0,630000.0
11795.0,2460.0,54.0,645507.38,2.75,5.0,0.0,1120.0,7.0,628000.0
46786.0,2430.0,19.0,424788.75,2.5,5.0,0.0,0.0,8.0,655000.0
9900.0,1050.0,65.0,240328.37,1.0,2.0,0.0,300.0,7.0,170000.0
10750.0,2310.0,47.0,286732.79,2.5,4.0,0.0,0.0,8.0,352500.0
34040.0,2420.0,18.0,423665.99,2.75,4.0,0.0,0.0,9.0,615000.0
6600.0,1200.0,49.0,240328.37,1.0,3.0,0.0,0.0,7.0,165000.0
15188.0,1820.0,48.0,311632.11,2.5,4.0,0.0,0.0,7.0,243500.0
676.0,950.0,11.0,594547.65,1.5,2.0,0.0,100.0,7.0,304000.0
5195.0,1950.0,55.0,417637.43,1.5,3.0,0.0,900.0,7.0,369000.0
4298.0,2990.0,0.0,645231.46,2.75,4.0,0.0,0.0,9.0,779950.0
48788.0,2470.0,53.0,462480.04,2.25,4.0,0.0,1420.0,7.0,605000.0
8709.0,1990.0,20.0,334921.06,2.5,4.0,0.0,0.0,8.0,292500.0
6050.0,1730.0,65.0,619900.55,1.75,2.0,0.0,910.0,7.0,500007.0
4947.0,1760.0,15.0,420890.55,2.5,4.0,0.0,0.0,8.0,449999.0
7867.0,2250.0,18.0,366867.6,2.5,4.0,0.0,0.0,8.0,355000.0
7199.0,2070.0,47.0,296187.98,3.0,4.0,0.0,1000.0,7.0,258000.0
20181.0,2150.0,51.0,462480.04,2.25,4.0,0.0,1060.0,7.0,380000.0
57499.0,2560.0,11.0,455617.11,3.0,4.0,0.0,1840.0,9.0,650000.0
11780.0,2410.0,12.0,366867.6,2.5,4.0,0.0,0.0,9.0,456500.0
10212.0,1480.0,66.0,315709.3,2.0,4.0,0.0,0.0,7.0,259950.0
6600.0,1330.0,50.0,240328.37,1.0,2.0,0.0,0.0,6.0,123000.0
1250.0,1780.0,0.0,579053.42,2.25,3.0,0.0,0.0,8.0,520000.0
12000.0,1930.0,52.0,462480.04,2.25,4.0,0.0,740.0,7.0,506000.0
4800.0,2030.0,88.0,417637.43,1.0,3.0,0.0,0.0,7.0,425000.0
6840.0,1990.0,40.0,521652.86,2.5,5.0,0.0,0.0,7.0,438000.0
18480.0,3330.0,48.0,1355927.08,2.5,4.0,0.0,0.0,9.0,1490000.0
3000.0,1480.0,106.0,634360.18,2.0,4.0,0.0,200.0,7.0,375000.0
6600.0,1500.0,47.0,304262.11,2.25,3.0,0.0,290.0,7.0,337500.0
7700.0,1900.0,46.0,353608.64,2.25,4.0,0.0,630.0,7.0,300000.0
5425.0,2690.0,9.0,790576.65,3.25,5.0,0.0,0.0,7.0,627000.0
6907.0,2650.0,6.0,803719.52,4.25,5.0,0.0,780.0,10.0,1400000.0
10160.0,2760.0,27.0,612653.61,2.5,4.0,0.0,0.0,9.0,674725.0
7000.0,1670.0,37.0,353608.64,2.75,3.0,0.0,920.0,7.0,325000.0
12538.0,1510.0,33.0,286732.79,2.0,5.0,0.0,0.0,7.0,230000.0
43124.0,2520.0,52.0,616990.59,1.75,5.0,0.0,920.0,7.0,485000.0
8400.0,2030.0,21.0,315709.3,2.5,4.0,0.0,0.0,8.0,315000.0
1193.0,1320.0,12.0,579053.42,2.75,3.0,0.0,0.0,8.0,560000.0
7198.0,3610.0,12.0,366867.6,3.0,4.0,0.0,0.0,8.0,444000.0
7488.0,1300.0,38.0,319581.39,1.5,3.0,0.0,0.0,7.0,325000.0
7153.0,810.0,70.0,240328.37,1.0,2.0,0.0,0.0,6.0,118125.0
7153.0,810.0,71.0,240328.37,1.0,2.0,0.0,0.0,6.0,212000.0
5056.0,2820.0,9.0,366867.6,2.5,4.0,0.0,0.0,9.0,428900.0
9600.0,1770.0,47.0,490351.47,2.0,3.0,30.0,0.0,7.0,510000.0
9762.0,1900.0,51.0,645231.46,1.5,3.0,0.0,0.0,7.0,416000.0
438213.0,1600.0,15.0,487479.63,3.0,4.0,0.0,0.0,9.0,950000.0
7140.0,1400.0,35.0,300539.89,1.5,3.0,0.0,480.0,7.0,204000.0
13421.0,3290.0,19.0,616990.59,2.5,4.0,0.0,0.0,11.0,878000.0
4000.0,1190.0,18.0,1095499.34,3.0,4.0,0.0,590.0,9.0,1045000.0
5551.0,1270.0,63.0,417637.43,1.0,2.0,0.0,0.0,6.0,350000.0
5500.0,2330.0,57.0,619900.55,1.75,3.0,0.0,200.0,8.0,659500.0
15200.0,2050.0,27.0,569958.47,2.5,3.0,0.0,510.0,7.0,395000.0
8562.0,1820.0,20.0,315709.3,2.5,4.0,0.0,0.0,7.0,308950.0
2550.0,1370.0,60.0,386997.4,2.0,3.0,0.0,0.0,7.0,410000.0
7500.0,2440.0,48.0,676185.39,3.0,4.0,0.0,1120.0,8.0,710000.0
8685.0,1300.0,39.0,302878.88,1.0,1.0,0.0,0.0,5.0,175000.0
10098.0,1840.0,34.0,685605.78,2.0,3.0,0.0,580.0,8.0,508800.0
5000.0,1670.0,85.0,849448.02,3.0,3.0,0.0,300.0,8.0,606400.0
7958.0,1640.0,18.0,334921.06,1.75,3.0,0.0,0.0,7.0,245100.0
14876.0,2030.0,34.0,359483.24,2.5,3.0,0.0,650.0,7.0,540000.0
9046.0,1830.0,59.0,462480.04,1.5,3.0,0.0,0.0,7.0,415000.0
13041.0,1880.0,35.0,569958.47,2.75,4.0,0.0,750.0,8.0,469500.0
14777.0,2240.0,49.0,286732.79,1.75,3.0,0.0,0.0,7.0,195000.0
12281.0,4940.0,18.0,859684.78,3.25,4.0,0.0,1230.0,12.0,1615000.0
24603.0,4770.0,16.0,685605.78,3.5,4.0,0.0,0.0,12.0,1450000.0
16622.0,3460.0,23.0,859684.78,2.5,3.0,0.0,1010.0,10.0,1200000.0
9800.0,1950.0,6.0,803719.52,3.75,4.0,0.0,0.0,10.0,1065000.0
10000.0,1340.0,34.0,803719.52,1.0,2.0,0.0,0.0,7.0,555500.0
4000.0,1170.0,65.0,634360.18,1.0,3.0,0.0,0.0,7.0,440000.0
7250.0,1540.0,75.0,619900.55,1.0,3.0,0.0,300.0,7.0,485000.0
12028.0,2540.0,18.0,645231.46,2.5,3.0,0.0,0.0,9.0,693000.0
3386.0,1300.0,72.0,386997.4,1.0,3.0,47.0,0.0,6.0,295000.0
10650.0,2690.0,39.0,859684.78,2.5,3.0,0.0,1010.0,8.0,700000.0
9374.0,2140.0,63.0,579053.42,1.75,2.0,0.0,650.0,8.0,767500.0
189050.0,2470.0,23.0,300539.89,4.25,6.0,0.0,340.0,10.0,800000.0
217800.0,2500.0,16.0,493552.53,2.0,3.0,0.0,0.0,8.0,440000.0
187313.0,2310.0,17.0,682774.88,2.5,3.0,0.0,0.0,7.0,600000.0
5450.0,2320.0,89.0,1095499.34,2.5,4.0,75.0,860.0,10.0,1160000.0
8210.0,1680.0,62.0,676185.39,1.0,2.0,0.0,420.0,8.0,506000.0
15400.0,2040.0,40.0,464231.84,1.75,4.0,0.0,900.0,9.0,474950.0
5500.0,1460.0,53.0,791820.81,2.5,3.0,0.0,1250.0,7.0,654000.0
6000.0,1840.0,72.0,791820.81,1.0,2.0,0.0,210.0,7.0,710000.0
7845.0,1710.0,33.0,616990.59,2.25,4.0,0.0,500.0,7.0,620000.0
10827.0,1900.0,30.0,645231.46,2.0,3.0,0.0,0.0,7.0,390000.0
9600.0,1720.0,47.0,645231.46,2.25,3.0,0.0,500.0,7.0,550000.0
7021.0,2180.0,61.0,310612.76,1.75,3.0,0.0,800.0,7.0,353000.0
47958.0,2740.0,34.0,616990.59,2.5,4.0,0.0,1370.0,8.0,465000.0
6600.0,1750.0,25.0,311632.11,2.0,3.0,0.0,0.0,7.0,279900.0
577605.0,1850.0,13.0,487479.63,1.75,2.0,0.0,0.0,9.0,700000.0
10350.0,1890.0,46.0,616990.59,1.0,4.0,0.0,550.0,7.0,395000.0
9428.0,1830.0,36.0,462480.04,2.5,4.0,0.0,0.0,8.0,375000.0
2800.0,1530.0,88.0,619900.55,1.0,4.0,0.0,520.0,7.0,547000.0
10277.0,2270.0,22.0,423725.7,3.25,5.0,0.0,840.0,8.0,525000.0
4731.0,1450.0,113.0,576795.01,1.0,3.0,0.0,0.0,7.0,285000.0
4025.0,1950.0,106.0,618634.17,1.75,2.0,0.0,350.0,7.0,570000.0
9168.0,2690.0,24.0,311632.11,2.5,3.0,0.0,0.0,9.0,409000.0
4381.0,1811.0,7.0,304262.11,2.5,4.0,0.0,0.0,8.0,260000.0
7697.0,2340.0,27.0,353608.64,2.5,4.0,0.0,600.0,8.0,348000.0
9800.0,1540.0,43.0,521652.86,1.0,4.0,0.0,0.0,7.0,389000.0
7200.0,1790.0,38.0,521652.86,2.75,4.0,0.0,940.0,7.0,445000.0
4602.0,1230.0,33.0,576795.01,1.75,3.0,0.0,460.0,7.0,400000.0
7895.0,1720.0,15.0,280804.69,2.5,4.0,0.0,0.0,7.0,302000.0
9588.0,3190.0,13.0,685605.78,2.5,3.0,0.0,0.0,10.0,798000.0
8842.0,1650.0,64.0,423725.7,1.0,2.0,0.0,600.0,7.0,335000.0
6892.0,3000.0,10.0,569958.47,2.5,4.0,0.0,0.0,8.0,585000.0
2300.0,1720.0,74.0,618634.17,2.25,4.0,74.0,860.0,7.0,555000.0
3060.0,2700.0,21.0,859684.78,2.5,3.0,0.0,0.0,7.0,295000.0
7100.0,1950.0,51.0,280804.69,1.5,4.0,0.0,1000.0,7.0,265000.0
7275.0,1210.0,50.0,521652.86,2.0,4.0,0.0,0.0,7.0,330000.0
5750.0,1690.0,113.0,417637.43,1.5,4.0,0.0,0.0,6.0,286000.0
895.0,1190.0,6.0,386997.4,2.5,3.0,0.0,100.0,7.0,305000.0
5376.0,1180.0,70.0,619900.55,1.0,2.0,0.0,0.0,6.0,970000.0
14157.0,2100.0,49.0,289078.35,2.0,4.0,0.0,1220.0,8.0,525000.0
9750.0,1230.0,35.0,439471.08,1.75,3.0,0.0,1090.0,7.0,355000.0
8303.0,1930.0,39.0,521652.86,2.5,5.0,0.0,1010.0,7.0,469950.0
8800.0,1260.0,60.0,859684.78,1.0,4.0,0.0,0.0,7.0,435000.0
7700.0,2400.0,24.0,300539.89,2.5,4.0,0.0,0.0,8.0,363500.0
4500.0,1250.0,90.0,879623.62,1.5,2.0,0.0,200.0,7.0,595000.0
11090.0,1320.0,59.0,423725.7,1.0,3.0,0.0,0.0,7.0,275000.0
7952.0,1080.0,73.0,359483.24,1.0,2.0,0.0,0.0,6.0,295000.0
37089.0,2290.0,25.0,311632.11,2.25,3.0,0.0,0.0,9.0,345000.0
47916.0,2150.0,23.0,678163.06,2.25,3.0,0.0,350.0,8.0,485000.0
8113.0,2470.0,9.0,1355927.08,2.5,5.0,0.0,0.0,9.0,1245000.0
5413.0,1340.0,92.0,619900.55,1.0,2.0,0.0,0.0,7.0,340500.0
5132.0,1280.0,66.0,585085.47,1.0,3.0,0.0,260.0,6.0,280000.0
78408.0,1490.0,26.0,280804.69,2.25,3.0,0.0,0.0,9.0,449888.0
4720.0,1330.0,87.0,618634.17,1.75,2.0,0.0,580.0,7.0,483000.0
9360.0,1390.0,73.0,469455.77,1.75,3.0,0.0,940.0,7.0,445500.0
7350.0,2190.0,19.0,319581.39,3.5,5.0,0.0,0.0,7.0,379900.0
3080.0,2060.0,6.0,645231.46,3.5,4.0,0.0,690.0,8.0,599950.0
5240.0,1700.0,72.0,464231.84,1.0,3.0,0.0,0.0,6.0,215000.0
6847.0,1610.0,27.0,280804.69,2.5,3.0,0.0,0.0,7.0,263000.0
12100.0,1270.0,54.0,803719.52,1.0,4.0,0.0,0.0,7.0,565000.0
258746.0,3430.0,11.0,682774.88,3.0,5.0,0.0,1330.0,9.0,950000.0
8320.0,1440.0,68.0,423725.7,1.0,4.0,0.0,0.0,7.0,395000.0
4100.0,2130.0,106.0,634360.18,3.25,4.0,95.0,1030.0,10.0,1535000.0
14126.0,2620.0,73.0,576795.01,2.5,4.0,0.0,1000.0,8.0,922000.0
18778.0,1410.0,17.0,455617.11,2.5,3.0,0.0,0.0,7.0,330000.0
35070.0,4830.0,25.0,859684.78,3.75,4.0,0.0,1440.0,12.0,1525000.0
8329.0,2510.0,10.0,315709.3,1.75,3.0,0.0,0.0,8.0,323000.0
4996.0,1670.0,10.0,678163.06,2.0,2.0,0.0,0.0,8.0,554000.0
11454.0,1980.0,28.0,645231.46,2.0,3.0,0.0,0.0,8.0,500000.0
16679.0,3280.0,25.0,790576.65,3.5,5.0,0.0,970.0,10.0,775000.0
5210.0,1870.0,35.0,417637.43,1.75,4.0,0.0,720.0,7.0,340000.0
6838.0,1580.0,30.0,645507.38,1.75,4.0,0.0,910.0,7.0,560000.0
5298.0,1920.0,13.0,311632.11,2.5,3.0,0.0,0.0,8.0,304000.0
10800.0,1430.0,52.0,521652.86,1.0,3.0,0.0,0.0,6.0,279900.0
10766.0,1460.0,10.0,296187.98,3.0,5.0,0.0,0.0,7.0,315000.0
6300.0,1980.0,86.0,618634.17,2.0,4.0,0.0,0.0,8.0,849000.0
14862.0,2550.0,38.0,286732.79,1.75,3.0,0.0,1040.0,8.0,325000.0
8808.0,3160.0,9.0,790576.65,3.5,4.0,0.0,0.0,9.0,786000.0
8160.0,2876.0,15.0,280804.69,2.75,5.0,0.0,0.0,9.0,384000.0
6000.0,2600.0,87.0,862825.23,1.5,3.0,0.0,0.0,9.0,907000.0
23891.0,2900.0,21.0,678163.06,2.5,3.0,0.0,0.0,9.0,700000.0
8395.0,1510.0,23.0,366867.6,2.0,3.0,0.0,0.0,7.0,269500.0
7297.0,1730.0,31.0,300539.89,2.25,3.0,0.0,290.0,7.0,269000.0
123600.0,3730.0,9.0,678163.06,2.5,4.0,0.0,0.0,10.0,749950.0
4007.0,1770.0,14.0,424788.75,2.75,3.0,0.0,0.0,7.0,325000.0
16600.0,3130.0,35.0,645231.46,1.5,3.0,0.0,1040.0,10.0,1150000.0
7853.0,1730.0,52.0,420890.55,1.5,3.0,0.0,0.0,7.0,406000.0
9354.0,2540.0,24.0,685605.78,2.5,4.0,0.0,0.0,10.0,650000.0
7500.0,1650.0,96.0,315709.3,1.75,3.0,67.0,0.0,8.0,295000.0
19370.0,1850.0,59.0,302878.88,2.0,4.0,0.0,0.0,7.0,375000.0
5100.0,1190.0,108.0,576795.01,1.0,2.0,0.0,0.0,6.0,395000.0
9267.0,2470.0,32.0,616780.84,3.0,6.0,0.0,0.0,8.0,609000.0
11950.0,1610.0,30.0,645231.46,1.75,3.0,0.0,400.0,7.0,510000.0
11745.0,1540.0,36.0,280804.69,2.25,3.0,0.0,500.0,7.0,190000.0
1033.0,1040.0,92.0,634360.18,1.0,1.0,63.0,0.0,7.0,250000.0
7450.0,2600.0,90.0,424706.36,1.5,3.0,0.0,0.0,5.0,295000.0
4080.0,1950.0,88.0,619900.55,1.5,3.0,0.0,0.0,8.0,740000.0
7759.0,1600.0,103.0,527961.2,1.0,3.0,72.0,0.0,7.0,323000.0
1850.0,2340.0,4.0,616990.59,2.75,3.0,0.0,290.0,10.0,713000.0
6090.0,3110.0,75.0,791820.81,1.75,3.0,0.0,280.0,8.0,1070000.0
9900.0,1720.0,36.0,803719.52,1.75,3.0,0.0,0.0,8.0,460000.0
5000.0,2630.0,95.0,594547.65,1.75,3.0,0.0,0.0,8.0,880000.0
7000.0,1680.0,68.0,791820.81,1.75,4.0,0.0,1250.0,7.0,585000.0
8532.0,1050.0,55.0,464231.84,1.0,2.0,0.0,0.0,7.0,249950.0
3478.0,1710.0,24.0,791820.81,2.5,3.0,0.0,470.0,10.0,450000.0
14096.0,3010.0,25.0,311632.11,2.5,3.0,0.0,0.0,9.0,450000.0
1298.0,1600.0,15.0,576795.01,3.25,3.0,0.0,0.0,8.0,350000.0
3438.0,1805.0,7.0,234284.04,2.5,3.0,0.0,0.0,7.0,292500.0
31747.0,4080.0,29.0,569958.47,2.75,4.0,0.0,0.0,10.0,879000.0
7500.0,2500.0,66.0,619900.55,2.5,4.0,0.0,1340.0,8.0,1184000.0
17859.0,2960.0,48.0,790576.65,2.75,4.0,0.0,750.0,7.0,584999.0
8093.0,1920.0,53.0,386997.4,2.75,4.0,0.0,720.0,7.0,366000.0
15760.0,4100.0,41.0,1194230.02,2.25,4.0,0.0,1270.0,10.0,987500.0
7200.0,1720.0,56.0,420890.55,1.0,3.0,0.0,0.0,7.0,300000.0
7800.0,2020.0,34.0,353608.64,1.75,2.0,0.0,380.0,7.0,299000.0
2700.0,1720.0,83.0,619900.55,1.75,4.0,0.0,770.0,8.0,560000.0
51354.0,2620.0,16.0,682774.88,2.5,3.0,0.0,0.0,9.0,695000.0
18810.0,1840.0,37.0,493552.53,1.75,4.0,0.0,530.0,7.0,360000.0
8892.0,820.0,56.0,286732.79,1.0,3.0,0.0,240.0,6.0,183500.0
3000.0,1130.0,111.0,417637.43,1.75,3.0,0.0,830.0,7.0,311000.0
7210.0,2150.0,37.0,251296.24,1.75,3.0,0.0,0.0,7.0,263000.0
7930.0,1610.0,29.0,366867.6,1.75,3.0,0.0,0.0,7.0,269000.0
9583.0,2360.0,9.0,1355927.08,3.5,4.0,0.0,0.0,11.0,1600000.0
6658.0,2770.0,11.0,527961.2,2.5,4.0,0.0,0.0,8.0,564000.0
5612.0,2380.0,15.0,493552.53,2.5,3.0,0.0,0.0,9.0,425000.0
4480.0,2050.0,86.0,862825.23,2.75,4.0,0.0,320.0,7.0,679000.0
9300.0,1540.0,62.0,464231.84,2.0,3.0,0.0,0.0,7.0,410000.0
7316.0,2724.0,7.0,286732.79,2.5,4.0,0.0,0.0,8.0,340000.0
7200.0,1950.0,56.0,359483.24,1.75,3.0,0.0,780.0,7.0,360000.0
44866.0,2320.0,61.0,682774.88,1.5,3.0,0.0,0.0,8.0,450000.0
8429.0,1760.0,33.0,310612.76,2.75,4.0,0.0,1540.0,7.0,552000.0
12840.0,1960.0,49.0,334921.06,2.0,4.0,0.0,0.0,8.0,294000.0
5200.0,1320.0,69.0,619900.55,1.0,2.0,0.0,400.0,7.0,663500.0
5530.0,1060.0,45.0,311632.11,1.5,4.0,0.0,0.0,6.0,175409.0
9077.0,1900.0,61.0,423725.7,3.0,4.0,61.0,0.0,7.0,459000.0
5402.0,1510.0,108.0,594547.65,1.0,3.0,0.0,0.0,7.0,339950.0
15246.0,1410.0,78.0,580526.79,1.75,5.0,0.0,0.0,6.0,393000.0
11400.0,1690.0,63.0,386997.4,1.0,2.0,0.0,0.0,6.0,275500.0
9835.0,1210.0,60.0,859684.78,1.0,3.0,0.0,0.0,7.0,485000.0
7920.0,1440.0,54.0,493552.53,1.0,3.0,0.0,0.0,7.0,250000.0
8049.0,1640.0,34.0,810164.88,3.5,4.0,0.0,500.0,8.0,935100.0
9599.0,1216.0,56.0,234284.04,1.0,3.0,0.0,0.0,6.0,245000.0
25993.0,2480.0,26.0,420890.55,2.5,4.0,0.0,0.0,9.0,670000.0
21578.0,3120.0,20.0,1194230.02,3.5,3.0,0.0,740.0,10.0,1393000.0
49149.0,2560.0,36.0,616990.59,1.75,4.0,0.0,1400.0,7.0,440000.0
3313.0,2700.0,8.0,849448.02,2.5,2.0,0.0,0.0,9.0,1248000.0
8000.0,1540.0,36.0,334921.06,1.75,3.0,0.0,290.0,7.0,203000.0
4011.0,2120.0,9.0,645231.46,2.5,4.0,0.0,0.0,9.0,583000.0
9163.0,1490.0,61.0,469455.77,1.0,3.0,0.0,0.0,7.0,575000.0
20925.0,3880.0,42.0,1194230.02,3.5,5.0,32.0,1030.0,10.0,1600000.0
8755.0,1990.0,22.0,296187.98,2.5,4.0,0.0,0.0,7.0,312500.0
31314.0,2290.0,28.0,311632.11,2.75,3.0,0.0,0.0,8.0,455000.0
16600.0,3150.0,36.0,859684.78,3.0,5.0,0.0,1790.0,9.0,1310000.0
6120.0,1350.0,53.0,619900.55,2.25,4.0,0.0,600.0,7.0,605000.0
49658.0,1340.0,36.0,439471.08,2.25,3.0,0.0,680.0,7.0,325000.0
7306.0,2360.0,33.0,645231.46,1.75,3.0,0.0,470.0,8.0,630000.0
6000.0,2900.0,1.0,859684.78,3.75,4.0,0.0,0.0,9.0,928950.0
10804.0,2480.0,38.0,676185.39,1.75,3.0,0.0,680.0,8.0,489950.0
18255.0,2120.0,31.0,685605.78,2.25,3.0,0.0,530.0,8.0,550000.0
7920.0,1760.0,46.0,294111.28,2.0,3.0,0.0,450.0,8.0,237000.0
10113.0,1690.0,23.0,462480.04,2.5,3.0,0.0,380.0,7.0,390000.0
10370.0,2470.0,27.0,685605.78,2.5,3.0,0.0,0.0,9.0,665000.0
5160.0,1960.0,14.0,319581.39,3.0,4.0,0.0,790.0,7.0,277000.0
5000.0,1680.0,105.0,862825.23,1.0,3.0,0.0,0.0,7.0,545000.0
1410.0,1490.0,7.0,791820.81,2.5,3.0,0.0,190.0,10.0,615000.0
7920.0,2220.0,49.0,310612.76,1.75,3.0,0.0,810.0,7.0,343000.0
7877.0,1920.0,10.0,469455.77,2.5,4.0,0.0,0.0,9.0,597000.0
19000.0,2280.0,69.0,1355927.08,1.0,3.0,0.0,0.0,6.0,600000.0
6018.0,1720.0,28.0,685605.78,1.75,3.0,0.0,0.0,8.0,479000.0
14633.0,1370.0,56.0,420890.55,1.75,3.0,0.0,0.0,7.0,292000.0
6527.0,1690.0,57.0,464231.84,1.5,3.0,0.0,290.0,7.0,265000.0
49044.0,2560.0,27.0,682774.88,2.5,4.0,0.0,0.0,9.0,623000.0
39449.0,2010.0,36.0,580526.79,2.5,4.0,0.0,730.0,7.0,486000.0
8100.0,1400.0,74.0,619900.55,2.0,3.0,0.0,950.0,7.0,520500.0
74052.0,5170.0,13.0,678163.06,3.5,4.0,0.0,0.0,11.0,1300000.0
6300.0,2390.0,93.0,594547.65,1.0,4.0,0.0,140.0,7.0,825000.0
7953.0,1680.0,28.0,296187.98,1.75,3.0,0.0,0.0,7.0,259900.0
12031.0,2280.0,47.0,1194230.02,2.75,5.0,0.0,1490.0,9.0,1170000.0
5650.0,2160.0,110.0,417637.43,1.0,2.0,0.0,400.0,6.0,245000.0
4990.0,2320.0,64.0,791820.81,2.5,3.0,0.0,1240.0,8.0,830200.0
7351.0,2330.0,24.0,612653.61,2.5,4.0,0.0,0.0,9.0,650000.0
6250.0,1310.0,63.0,417637.43,2.0,4.0,0.0,0.0,7.0,305000.0
12003.0,2220.0,37.0,685605.78,2.5,5.0,0.0,0.0,8.0,599000.0
6175.0,1940.0,21.0,334921.06,2.5,4.0,0.0,0.0,8.0,272000.0
10733.0,1950.0,18.0,366867.6,2.5,3.0,0.0,0.0,8.0,415000.0
7400.0,1940.0,35.0,311632.11,2.25,4.0,0.0,620.0,8.0,319000.0
15920.0,2200.0,54.0,462480.04,1.75,4.0,0.0,1060.0,7.0,425000.0
8100.0,2100.0,37.0,286732.79,2.5,4.0,0.0,940.0,8.0,297500.0
